chr,start,end,annotation,geneName,transcript,distanceToTSS
chr8, 92724079, 92724079,intron,,ENST00000521230.5;ENST00000521148.5;ENST00000504861.2;ENST00000518861.1,34462;41498;153557;1031
chr8, 92734765, 92734765,intron,,ENST00000521230.5;ENST00000521148.5;ENST00000504861.2,23776;30812;142871
chr8, 93874222, 93874222,intron,PDP1,ENST00000523021.1,16414
chr8,101288103,101288103,intron,,ENST00000524287.1,657
chr8,113202499,113202499,intron,CSMD3,ENST00000343508.7;ENST00000297405.10;ENST00000455883.2;ENST00000497026.5,174653;234439;234383;234439
chr8,115436258,115436258,intron,TRPS1,ENST00000640765.1;ENST00000395715.8;ENST00000220888.9;ENST00000519076.5;ENST00000520276.5;ENST00000518018.1,231753;232716;232443;183811;231748;55962
chr8,115788462,115788462,intron,TRPS1,ENST00000422939.1,21210
chr8,116069396,116069396,intron,LINC00536,ENST00000505156.2,255662
chr8,118440962,118440962,intron,SAMD12,ENST00000409003.5;ENST00000524796.6;ENST00000445741.6;ENST00000526328.6;ENST00000649198.1;ENST00000526765.6;ENST00000314727.9;ENST00000649630.1,180951;180986;180930;180975;181012;181149;181000;181004
chr1, 31306376, 31306376,intron,ZCCHC17,ENST00000546109.5;ENST00000615916.4;ENST00000616393.4;ENST00000616859.4;ENST00000618216.4;ENST00000479629.5;ENST00000373714.5;ENST00000344147.10;ENST00000627541.1,9393;9393;9393;9393;9393;9377;9367;9343;9339
chr8,119165348,119165348,intron,MAL2,ENST00000522112.6,313
chr8,119980399,119980399,intron,DEPTOR,ENST00000523492.5;ENST00000286234.6;ENST00000518057.1,106681;106676;10610
chr8,121673550,121673550,intron,HAS2-AS1,ENST00000648171.1;ENST00000663147.1;ENST00000663221.1;ENST00000666599.1;ENST00000518922.1,34239;34207;24011;24049;11011
chr8,125700435,125700435,intron,,ENST00000651999.1,52107
chr8,130389333,130389333,intron,,ENST00000518721.6;ENST00000357668.2;ENST00000521075.5;ENST00000520927.5;ENST00000524299.1;ENST00000520625.1,54340;54326;12634;38468;54203;12581
chr9,  5493763,  5493763,intron,,ENST00000661858.1,135984
chr9, 16526534, 16526534,intron,,ENST00000380672.9;ENST00000484726.5;ENST00000418777.5;ENST00000545497.5;ENST00000700553.1;ENST00000380667.6;ENST00000380666.6;ENST00000603713.5,344135;344225;201462;344212;56550;344196;341635;201630
chr9, 16532824, 16532824,intron,,ENST00000380672.9;ENST00000484726.5;ENST00000418777.5;ENST00000545497.5;ENST00000700553.1;ENST00000380667.6;ENST00000380666.6;ENST00000603713.5,337845;337935;195172;337922;50260;337906;335345;195340
chr9, 16628323, 16628323,intron,,ENST00000380672.9;ENST00000484726.5;ENST00000418777.5;ENST00000545497.5;ENST00000380667.6;ENST00000380666.6;ENST00000603713.5;ENST00000486514.5;ENST00000603313.5;ENST00000468187.6;ENST00000471301.3;ENST00000613349.4;ENST00000617779.1,242346;242436;99673;242423;242407;239846;99841;242519;99890;99673;76758;239368;239368
chr9, 20355380, 20355380,intron,,ENST00000380338.9;ENST00000629733.3;ENST00000630269.2;ENST00000469261.5;ENST00000488705.1;ENST00000380321.5,267118;27106;266492;8188;27090;27088
chr10, 13924192, 13924192,intron,,ENST00000357447.7;ENST00000495956.3;ENST00000264546.10;ENST00000342409.3;ENST00000640906.1;ENST00000649947.1;ENST00000649423.1,406731;406759;48176;84340;84340;100288;250170
chr9, 22052740, 22052740,intron,CDKN2B-AS1,ENST00000580467.5;ENST00000583719.5;ENST00000584351.5;ENST00000585267.5;ENST00000580576.6;ENST00000428597.6;ENST00000455933.7;ENST00000582301.5;ENST00000577551.5;ENST00000581051.5;ENST00000582072.5;ENST00000584020.5;ENST00000584637.5;ENST00000584816.5;ENST00000421632.2;ENST00000651904.1;ENST00000650946.1;ENST00000651519.1,57948;57948;57948;57948;57948;57948;57917;57837;57837;57837;57837;57837;57837;57837;57644;57635;57606;6990
chr10, 14397220, 14397220,intron,FRMD4A,ENST00000493380.5;ENST00000475141.2,64873;64921
chr9, 36037154, 36037154,intron,,ENST00000377966.4;ENST00000475774.5;ENST00000479053.1,240;229;213
chr9, 70407160, 70407160,intron,,ENST00000377126.4,7496
chr9, 74770719, 74770719,intron,TRPM6,ENST00000361255.7;ENST00000449912.6;ENST00000360774.6,116627;117000;117201
chr10, 16887661, 16887661,intron,,ENST00000377833.10,242149
chr10, 16987500, 16987500,intron,,ENST00000377833.10,142310
chr9, 89154935, 89154935,intron,,ENST00000375835.9,23882
chr10, 17655771, 17655771,intron,,ENST00000377524.8;ENST00000445846.1;ENST00000377500.1,11619;11562;11562
chr9,106921486,106921486,intron,ZNF462,ENST00000472574.1;ENST00000277225.10,58319;58319
chr10, 18583025, 18583025,intron,,ENST00000377304.7,68561
chr9,121945926,121945926,intron,,ENST00000321582.11;ENST00000687938.1;ENST00000373778.5;ENST00000474723.5;ENST00000411790.1;ENST00000685478.1,147381;17803;146881;147357;17792;147114
chr9,124660646,124660646,intron,,ENST00000429139.3;ENST00000487099.7;ENST00000373584.7;ENST00000416460.6;ENST00000344523.8,2233;110664;110650;110663;110640
chr9,125656266,125656266,intron,MAPKAP1,ENST00000373511.6;ENST00000373498.5;ENST00000350766.7;ENST00000265960.8;ENST00000373503.7;ENST00000394063.5;ENST00000394060.7;ENST00000427078.5;ENST00000468896.1;ENST00000448439.1,50964;16376;50936;50941;50945;50967;50964;50910;1443;13578
chr9,130762867,130762867,intron,,ENST00000372348.9;ENST00000393293.4,49823;48886
chr9,130928842,130928842,intron,FIBCD1,ENST00000448616.5;ENST00000444139.5;ENST00000372338.9;ENST00000372337.6;ENST00000451466.1,10225;1136;10404;7533;10297
chr9,133559049,133559049,intron,ADAMTSL2,ENST00000354484.8;ENST00000393061.7;ENST00000651351.2;ENST00000393060.1,26884;24739;24344;24195
chr9,134067552,134067552,intron,,ENST00000303407.12;ENST00000371834.6,473;982
chrX,  7018028,  7018028,intron,,ENST00000655425.1,59394
chrX,  9665390,  9665390,intron,,ENST00000407597.7;ENST00000380961.5;ENST00000424279.6;ENST00000645353.2;ENST00000422314.5;ENST00000645686.1;ENST00000646640.1;ENST00000647172.1;ENST00000452824.5;ENST00000683056.1;ENST00000647060.1,202069;202060;202058;200331;200095;134406;134383;134350;130446;122284;104924
chr10, 22322437, 22322437,intron,COMMD3-BMI1,ENST00000475460.6;ENST00000602390.5;ENST00000489125.2;ENST00000463409.6;ENST00000417470.1;ENST00000602395.1;ENST00000376663.8;ENST00000602523.1;ENST00000456675.2;ENST00000442508.5,6048;6027;6005;6004;5984;4135;1337;977;851;330
chrX, 11239336, 11239336,intron,,ENST00000657361.1;ENST00000380736.5;ENST00000303025.10;ENST00000495242.5;ENST00000337414.9;ENST00000489330.6;ENST00000380717.7;ENST00000380718.1,26667;188436;26638;426364;426583;425746;51141;426364
chrX, 11941316, 11941316,intron,,ENST00000656302.1;ENST00000640291.2;ENST00000673271.2;ENST00000672869.2,118892;118875;118873;63552
chrX, 16826406, 16826406,intron,TXLNG,ENST00000398155.4;ENST00000380122.10,39973;39939
chrX, 29812987, 29812987,intron,,ENST00000378993.6,1225540
chrX, 41087471, 41087471,intron,,ENST00000324545.9;ENST00000378308.7;ENST00000704649.1;ENST00000703986.1;ENST00000703987.1;ENST00000704650.1;ENST00000704651.1,2025;2025;2025;2004;1622;1546;1530
chrX, 41276082, 41276082,intron,LINC02601,ENST00000452501.1,342
chrX, 44874747, 44874747,intron,,ENST00000676062.1;ENST00000676343.1;ENST00000674586.1;ENST00000674659.1;ENST00000674739.1;ENST00000674867.1;ENST00000675514.1;ENST00000675577.1;ENST00000676085.1;ENST00000676133.1;ENST00000382899.9;ENST00000536777.6;ENST00000543216.6;ENST00000674564.1;ENST00000377967.9;ENST00000674541.1;ENST00000611820.5;ENST00000675440.1;ENST00000675816.1;ENST00000683425.1;ENST00000621147.5;ENST00000684352.1;ENST00000682908.1;ENST00000683021.1;ENST00000475233.1;ENST00000675157.1;ENST00000676389.1;ENST00000675182.1,1558;1558;1558;1558;1558;1558;1558;1558;1558;1558;1558;1558;1558;1558;1558;1558;1558;1349;1349;1280;1194;1194;1194;1194;1031;948;942;867
chrX, 46978843, 46978843,intron,JADE3,ENST00000424392.5;ENST00000611250.4;ENST00000614628.5;ENST00000455411.1,66566;66566;66421;66046
chrX, 48021097, 48021097,intron,ZNF630,ENST00000428463.5,50043
chrX, 48531769, 48531769,intron,,ENST00000651615.1,9962
chrX, 53683806, 53683806,intron,HUWE1,ENST00000342160.7;ENST00000262854.11;ENST00000704099.1;ENST00000218328.12;ENST00000704101.1;ENST00000446750.1;ENST00000704102.1,362;2912;349;2921;2529;362;2945
chrX, 56764377, 56764377,intron,NBDY,ENST00000637096.1;ENST00000374922.9;ENST00000423617.2;ENST00000451583.1,35135;35133;35022;35003
chrX, 56783450, 56783450,intron,NBDY,ENST00000637096.1;ENST00000374922.9;ENST00000423617.2;ENST00000451583.1,54208;54206;54095;54076
chrX, 56793842, 56793842,intron,NBDY,ENST00000637096.1;ENST00000374922.9;ENST00000423617.2;ENST00000451583.1,64600;64598;64487;64468
chrX, 56803491, 56803491,intron,NBDY,ENST00000637096.1;ENST00000374922.9;ENST00000423617.2;ENST00000451583.1,74249;74247;74136;74117
chrX, 63434941, 63434941,intron,,ENST00000667050.1;ENST00000665386.1;ENST00000670731.1;ENST00000610088.6;ENST00000659363.1;ENST00000666891.1;ENST00000664128.1;ENST00000661141.1;ENST00000659374.1;ENST00000669572.1;ENST00000654366.1;ENST00000659087.1;ENST00000653861.1;ENST00000670248.1;ENST00000610234.5;ENST00000654880.1;ENST00000664356.1;ENST00000666437.1;ENST00000670203.1;ENST00000656953.1;ENST00000666216.1;ENST00000669201.1;ENST00000659222.1;ENST00000662689.1;ENST00000662779.1;ENST00000608788.6;ENST00000701823.1;ENST00000665831.1;ENST00000669422.1;ENST00000609143.7;ENST00000609401.6;ENST00000671033.1;ENST00000656972.1;ENST00000662156.1;ENST00000665925.1;ENST00000670242.1;ENST00000654240.1;ENST00000671338.1,126000;126129;126006;126129;126122;126133;126081;126088;126121;126098;126088;126088;126062;75136;126110;126121;126088;126088;126081;125974;126121;126121;126129;125973;126129;126093;126118;126129;126138;126153;126138;126129;126112;126133;126006;126121;126121;126000
chrX, 65668777, 65668777,intron,MSN,ENST00000609672.5;ENST00000697133.1;ENST00000697134.1;ENST00000697135.1;ENST00000360270.7;ENST00000697136.1;ENST00000697137.1;ENST00000697138.1;ENST00000697139.1;ENST00000697140.1,80399;1152;1126;1122;1122;1067;1051;1041;1039;521
chrX, 75189019, 75189019,intron,,ENST00000652605.1,32630
chrX, 87727817, 87727817,intron,,ENST00000635331.1;ENST00000691872.1,23065;861
chrX,101229337,101229337,intron,DRP2,ENST00000402866.5;ENST00000395209.8;ENST00000541709.5;ENST00000372916.8,9567;9550;9392;9341
chrX,101551308,101551308,intron,,ENST00000372829.8,760
chrX,102712899,102712899,intron,ARMCX5-GPRASP2,ENST00000602463.5;ENST00000602366.5;ENST00000486740.6;ENST00000486814.2;ENST00000535209.6;ENST00000543253.6;ENST00000332262.10;ENST00000483720.7;ENST00000652409.1,113386;113372;113361;453;453;453;453;450;403
chrX,102746479,102746479,intron,,ENST00000652409.1;ENST00000483294.5;ENST00000361229.8;ENST00000457056.6;ENST00000486988.1;ENST00000447531.5;ENST00000448867.1;ENST00000372735.1,33983;25790;25752;25735;25714;499;499;384
chrX,103063538,103063538,intron,,ENST00000372728.4,632
chrX,103215915,103215915,intron,,ENST00000372695.6;ENST00000372691.3,806;790
chrX,103377229,103377229,intron,BEX3,ENST00000372645.3;ENST00000372635.1;ENST00000361298.9;ENST00000372634.1,833;821;690;312
chrX,106897496,106897496,intron,MORC4,ENST00000604604.1,95843
chr10, 29501813, 29501813,intron,,ENST00000684815.1;ENST00000355867.9;ENST00000375400.7;ENST00000375398.6;ENST00000674475.1;ENST00000632315.1;ENST00000491872.1,92308;133157;233990;133158;235145;20713;6722
chrX,108165582,108165582,intron,COL4A6,ENST00000372216.8;ENST00000394872.6;ENST00000538570.5;ENST00000621266.4;ENST00000334504.12,273889;272847;272847;272847;272839
chrX,115892867,115892867,intron,,ENST00000689706.1;ENST00000687301.1;ENST00000664453.1;ENST00000688552.1;ENST00000693570.1;ENST00000701608.1;ENST00000692054.1;ENST00000664164.1;ENST00000689580.2,51967;51946;76154;76244;76242;76244;76244;76262;76274
chrX,115941279,115941279,intron,,ENST00000664453.1;ENST00000688552.1;ENST00000693570.1;ENST00000701608.1;ENST00000692054.1;ENST00000664164.1;ENST00000689580.2;ENST00000430756.2,27742;27832;27830;27832;27832;27850;27862;27809
chrX,118536874,118536874,intron,,ENST00000276202.9;ENST00000276204.10,41058;40975
chr10, 30682623, 30682623,intron,SVIL2P,ENST00000422642.6,26971
chrX,130268637,130268637,intron,,ENST00000370978.9;ENST00000447817.1,261;245
chrX,130770871,130770871,intron,,ENST00000338144.8;ENST00000394363.6;ENST00000370935.5;ENST00000686943.1;ENST00000432489.5;ENST00000492263.1,132337;132337;132362;132358;132332;132320
chrX,131704302,131704302,intron,FIRRE,ENST00000649541.1;ENST00000662867.1;ENST00000663405.1;ENST00000665076.1;ENST00000637577.2;ENST00000654978.1;ENST00000647966.1;ENST00000649391.1;ENST00000648028.2;ENST00000427391.2,126301;80959;126334;126317;91506;126340;114103;80959;89839;126340
chrX,131728851,131728851,intron,FIRRE,ENST00000649541.1;ENST00000662867.1;ENST00000663405.1;ENST00000665076.1;ENST00000637577.2;ENST00000654978.1;ENST00000647966.1;ENST00000649391.1;ENST00000648028.2;ENST00000427391.2,101752;56410;101785;101768;66957;101791;89554;56410;65290;101791
chrX,131741137,131741137,intron,FIRRE,ENST00000649541.1;ENST00000662867.1;ENST00000663405.1;ENST00000665076.1;ENST00000637577.2;ENST00000654978.1;ENST00000647966.1;ENST00000649391.1;ENST00000648028.2;ENST00000427391.2,89466;44124;89499;89482;54671;89505;77268;44124;53004;89505
chrX,131752537,131752537,intron,FIRRE,ENST00000649541.1;ENST00000662867.1;ENST00000663405.1;ENST00000665076.1;ENST00000637577.2;ENST00000654978.1;ENST00000647966.1;ENST00000649391.1;ENST00000648028.2;ENST00000427391.2;ENST00000656586.1,78066;32724;78099;78082;43271;78105;65868;32724;41604;78105;31503
chrX,131762957,131762957,intron,FIRRE,ENST00000649541.1;ENST00000662867.1;ENST00000663405.1;ENST00000665076.1;ENST00000637577.2;ENST00000654978.1;ENST00000647966.1;ENST00000649391.1;ENST00000648028.2;ENST00000427391.2;ENST00000656586.1,67646;22304;67679;67662;32851;67685;55448;22304;31184;67685;21083
chrX,131792455,131792455,intron,FIRRE,ENST00000649541.1;ENST00000663405.1;ENST00000665076.1;ENST00000637577.2;ENST00000654978.1;ENST00000647966.1;ENST00000648028.2;ENST00000427391.2,38148;38181;38164;3353;38187;25950;1686;38187
chrX,131812953,131812953,intron,FIRRE,ENST00000649541.1;ENST00000663405.1;ENST00000665076.1;ENST00000654978.1;ENST00000647966.1;ENST00000427391.2;ENST00000668308.1;ENST00000658376.1;ENST00000650184.1;ENST00000653136.2,17650;17683;17666;17689;5452;17689;17719;17667;17650;17671
chrX,131822481,131822481,intron,FIRRE,ENST00000649541.1;ENST00000663405.1;ENST00000665076.1;ENST00000654978.1;ENST00000427391.2;ENST00000668308.1;ENST00000658376.1;ENST00000650184.1;ENST00000653136.2,8122;8155;8138;8161;8161;8191;8139;8122;8143
chrX,136880529,136880529,intron,RBMX,ENST00000431446.7;ENST00000568578.5;ENST00000464781.5;ENST00000320676.11;ENST00000562646.5;ENST00000565438.1;ENST00000567262.5;ENST00000563370.1;ENST00000565907.1,195;192;195;195;195;234;195;195;192
chr1, 33342351, 33342351,intron,,ENST00000630909.2;ENST00000627130.1;ENST00000373422.8;ENST00000485928.5;ENST00000373418.7;ENST00000257118.5;ENST00000431992.6;ENST00000683057.1;ENST00000706360.1;ENST00000467894.5;ENST00000486897.5;ENST00000493483.5,16722;16722;88294;7459;7533;33241;88668;88743;33238;7532;7298;7420
chrX,152958975,152958975,intron,,ENST00000695776.1;ENST00000449285.6;ENST00000539731.6;ENST00000370268.8;ENST00000436731.6;ENST00000318504.12;ENST00000535861.6;ENST00000318529.13;ENST00000426821.6;ENST00000447792.2;ENST00000454925.1,60907;44532;44532;44521;44484;44484;44484;41109;38625;38267;17273
chr10, 46516859, 46516859,intron,,ENST00000616785.1,141106
chr1, 35192155, 35192155,intron,,ENST00000357214.6;ENST00000696553.1,989;1290
chr10, 48526663, 48526663,intron,ARHGAP22,ENST00000374172.5;ENST00000249601.9;ENST00000435790.6;ENST00000417912.6;ENST00000460425.1;ENST00000471013.5,30014;78409;125952;78288;129601;78424
chr10, 51097815, 51097815,intron,,ENST00000401604.8;ENST00000645324.1;ENST00000373980.11;ENST00000643704.1;ENST00000643582.1;ENST00000373976.9,106926;23510;23327;23304;23304;23244
chr10, 54139970, 54139970,intron,,ENST00000644397.2;ENST00000373965.6;ENST00000616114.4;ENST00000621708.4;ENST00000495484.5;ENST00000642496.1;ENST00000395445.6;ENST00000613657.6;ENST00000395440.5;ENST00000395442.5;ENST00000617271.4;ENST00000395446.5;ENST00000409834.5;ENST00000414367.5;ENST00000320301.11;ENST00000361849.7;ENST00000373956.7;ENST00000373957.7;ENST00000395430.5;ENST00000395433.5;ENST00000437009.5;ENST00000448885.5;ENST00000373955.5,661260;661320;661320;661320;661320;55875;661260;661260;661320;661320;661320;661320;661320;661320;661260;661320;661320;661320;661320;661320;661320;661320;661217
chr10, 59235018, 59235018,intron,,ENST00000373880.9;ENST00000486074.2;ENST00000373878.3,58374;58356;57759
chr10, 59626169, 59626169,intron,,ENST00000644636.1,31216
chr1, 36161093, 36161093,intron,MAP7D1,ENST00000429533.6;ENST00000316156.8;ENST00000474796.2;ENST00000527764.1;ENST00000373150.8;ENST00000373151.6;ENST00000530729.1,5513;5127;4932;4917;4894;4890;3877
chr10, 68094092, 68094092,intron,,ENST00000685154.1;ENST00000689484.1;ENST00000689797.1,6194;6194;6194
chr10, 68332495, 68332495,intron,HNRNPH3,ENST00000469172.5;ENST00000461310.5;ENST00000265866.12;ENST00000480987.5;ENST00000486854.5;ENST00000467249.1;ENST00000354695.5;ENST00000358769.7;ENST00000309049.8;ENST00000495025.2,1320;773;430;418;391;377;372;432;410;553
chr10, 69093426, 69093426,intron,,ENST00000242465.4;ENST00000462445.1,5322;5319
chr10, 70053788, 70053788,intron,,ENST00000677255.1;ENST00000676699.1;ENST00000676683.1;ENST00000677659.1;ENST00000676609.1;ENST00000676923.1;ENST00000679349.1;ENST00000373255.9;ENST00000678178.1;ENST00000676608.1;ENST00000455786.1,1243;1199;1199;1011;981;946;941;941;907;907;907
chr10, 73999945, 73999945,intron,VCL,ENST00000623461.3;ENST00000624354.3;ENST00000372755.7;ENST00000478896.2;ENST00000211998.10,4751;1830;1830;1828;1828
chr10, 74127245, 74127245,intron,,ENST00000355264.9;ENST00000372745.1,23582;23596
chr10, 74179329, 74179329,intron,,ENST00000672429.1;ENST00000539909.6;ENST00000286621.7;ENST00000478611.2;ENST00000673352.1;ENST00000673310.1;ENST00000672920.1;ENST00000672394.1;ENST00000673027.1;ENST00000372734.5;ENST00000541550.6,28126;28107;28104;28093;28088;2777;2744;2676;2565;2565;2558
chr10, 74238362, 74238362,intron,,ENST00000672429.1;ENST00000539909.6;ENST00000286621.7;ENST00000673352.1;ENST00000673310.1;ENST00000672920.1;ENST00000672394.1;ENST00000673027.1;ENST00000372734.5;ENST00000541550.6,87159;87140;87137;87121;61810;61777;61709;61598;61598;61591
chr10, 76547539, 76547539,intron,,ENST00000611255.5;ENST00000593699.5;ENST00000372499.5;ENST00000496424.2;ENST00000488655.5;ENST00000598708.1;ENST00000468134.1;ENST00000596228.5;ENST00000597823.1;ENST00000488759.5;ENST00000483375.1;ENST00000493194.2;ENST00000595936.1,1115914;900029;764777;229204;223137;223137;151037;145309;145309;144317;144317;82724;77140
chr10, 78303234, 78303234,intron,,ENST00000634930.1;ENST00000635422.1;ENST00000634946.1;ENST00000635180.1;ENST00000634389.1;ENST00000635545.1;ENST00000421324.4;ENST00000670962.1;ENST00000659477.1;ENST00000653428.1;ENST00000624665.3;ENST00000432742.1;ENST00000667413.1;ENST00000634452.1;ENST00000459633.1;ENST00000634933.1;ENST00000668124.1;ENST00000659842.1;ENST00000665488.1,124059;124048;124041;124040;124037;124028;64978;54632;54589;54579;54493;54425;54396;35891;35791;2039;2039;2038;1574
chr10, 82969582, 82969582,intron,,ENST00000372141.7;ENST00000404547.5;ENST00000372142.6;ENST00000602794.5;ENST00000404576.6;ENST00000555784.5;ENST00000556918.5;ENST00000545131.5;ENST00000537893.1,1094387;1094240;1091894;1091684;1091620;1091620;1091620;231005;169839
chr10, 86795484, 86795484,intron,BMPR1A,ENST00000638429.1;ENST00000372037.8,38882;38864
chr10, 91185408, 91185408,intron,PCGF5,ENST00000614189.4,22395
chr1, 40709722, 40709722,intron,NFYC,ENST00000467203.5;ENST00000424419.6;ENST00000427410.6;ENST00000447388.8;ENST00000425457.6;ENST00000453631.5;ENST00000456393.6;ENST00000372654.5;ENST00000534399.5;ENST00000372653.5;ENST00000372669.8;ENST00000372652.5;ENST00000372651.5,18073;18035;18032;18017;18005;18004;17978;17883;17713;17708;17431;364;178
chr10, 99694364, 99694364,intron,,ENST00000370489.5;ENST00000649102.1,34854;37747
